Source	Character	Field	OldValue	NewValue
# cs	營	primitives	𤇾呂	炏冖呂
h	囷	primitives		囗禾
h	箘	primitives		竹囗禾
cs	箘	primitives		竹囷
h	逖	primitives		辶犭火
cs	逖	primitives		辶狄
h	驛	primitives		馬罒幸
cs	驛	primitives		馬睪
h	屬	primitives	尸[i_ching]丨蜀	尸[i_ching]丨罒勹虫
cs	屬	primitives		尸[i_ching]丨蜀
h	壙	primitives		土广黃
cs	壙	primitives		土廣
h	轣	primitives		車厤止
cs	轣	primitives		車歷
h	紵	primitives		糸宀丁
cs	紵	primitives		糸宁
h	緜	primitives		白巾系
cs	緜	primitives		帛系
h	彈	primitives		弓吅日十
cs	彈	primitives		弓單
h	價	primitives		亻西貝
cs	價	primitives		亻賈
h	貔	primitives		豸丿龱比
cs	貔	primitives		豸囟比
h	顱	primitives		虍田皿頁
cs	顱	primitives		盧頁
h	鬮	primitives		丨王王丨勹冖一一丨乙ヨヨ乂
cs	鬮	primitives		鬥龜
h	凾	primitives		了口又凵
cs	凾	primitives		了叹凵
h	厸	primitives		厶
h	晉	primitives		一厶日
cs	晉	primitives		一厸日
h	縉	primitives		糸一厸日
cs	縉	primitives		糸晉
h	騳	primitives		馬
h	驫	primitives		馬馬
cs	驫	primitives		馬騳
h	覈	primitives		西白方攵
cs	覈	primitives		西敫
h	變	primitives		糸言攵
cs	變	primitives		䜌攵
h	臿	primitives		千臼
h	歃	primitives		千臼欠
cs	歃	primitives		臿欠
h	艪	primitives		舟魚日
cs	艪	primitives		舟魯
h	蔕	primitives		艹冖巾
cs	蔕	primitives		艹帶
h	惱	primitives		忄川丿龱
cs	惱	primitives		忄川囟
h	衂	primitives		血刀乀
cs	衂	primitives		血刄
h	巢	primitives		川果
h	樔	primitives		木川果
cs	樔	primitives		木巢
h	躋	primitives		足亠丫刀[receipt][fenceposts]二
cs	躋	primitives		足齊
h	殫	primitives		歹吅日十
cs	殫	primitives		歹單
h	鯔	primitives		魚川田
cs	鯔	primitives		魚甾
h	僞	primitives		亻爪火
cs	僞	primitives		亻爲
h	倆	primitives		亻一冂丨入
cs	倆	primitives		亻兩
h	昷	primitives		日皿
h	鰛	primitives		魚日皿
cs	鰛	primitives		魚昷
h	竚	primitives		立宀丁
cs	竚	primitives		立宁
h	襌	primitives		衤吅日十
cs	襌	primitives		衤單
h	蕋	primitives		艹止
cs	蕋	primitives		艹歮
h	烱	primitives		火冂㕣
cs	烱	primitives		火冏
h	袮	primitives		衤𠂉小
cs	袮	primitives		衤尓
# cs	塋	primitives	𤇾土	炏冖土
h	鐔	primitives		金西早
cs	鐔	primitives		金覃
h	膽	primitives		月勹厂儿言
cs	膽	primitives		月詹
h	獗	primitives		犭厂屰欠
cs	獗	primitives		犭厥
h	窰	primitives		穴夕缶
cs	窰	primitives		穴䍃
h	譽	primitives		臼一八言
cs	譽	primitives		與言
h	贈	primitives		貝曽
h	囎	primitives		口貝曽
cs	囎	primitives		口贈
h	謠	primitives		言夕缶
cs	謠	primitives		言䍃
h	幤	primitives		尚攵巾
cs	幤	primitives		敞巾
h	穰	primitives		禾衣吅井一
cs	穰	primitives		禾襄
h	鬪	primitives		丨王王丨豆寸
cs	鬪	primitives		鬥豆寸
h	陷	primitives		阜勹臼
cs	陷	primitives		阜臽
h	壗	primitives		土⺻火皿
cs	壗	primitives		土盡
h	濶	primitives		水門舌
cs	濶	primitives		水䦚
h	洶	primitives		氵勹凶
cs	洶	primitives		氵匈
h	懌	primitives		忄罒幸
cs	懌	primitives		忄睪
h	柰	primitives		木示
h	隸	primitives		木示隶
cs	隸	primitives		柰隶
h	絅	primitives		糸冂口
cs	絅	primitives		糸冋
h	壤	primitives		土衣吅井一
cs	壤	primitives		土襄
h	插	primitives		扌千臼
cs	插	primitives		扌臿
h	蓖	primitives		艹丿龱比
cs	蓖	primitives		艹囟比
h	鐃	primitives		金垚兀
cs	鐃	primitives		金堯
h	掾	primitives		扌彑
cs	掾	primitives		扌彖
h	巉	primitives		山㲋兔
cs	巉	primitives		山毚
h	擴	primitives		扌广黃
cs	擴	primitives		扌廣
h	櫑	primitives		木田
cs	櫑	primitives		木畾
h	誩	primitives		言
h	譱	primitives		羊言
cs	譱	primitives		羊誩
h	腴	primitives		月臼人
cs	腴	primitives		月臾
h	抃	primitives		扌亠卜
cs	抃	primitives		扌卞
h	圈	primitives		囗[quarter]㔾
cs	圈	primitives		囗卷
h	濕	primitives		氵日幺火
cs	濕	primitives		氵㬎
h	獎	primitives		爿寸犬
cs	獎	primitives		將犬
h	嶢	primitives		山垚兀
cs	嶢	primitives		山堯
h	鑵	primitives		金艹吅隹
cs	鑵	primitives		金雚
h	歔	primitives		虍欠
cs	歔	primitives		虛欠
h	椈	primitives		木勹米
cs	椈	primitives		木匊
h	瀘	primitives		氵虍田皿
cs	瀘	primitives		氵盧
h	磽	primitives		石垚兀
cs	磽	primitives		石堯
h	糴	primitives		𠆢米[futon]
cs	糴	primitives		籴[futon]
h	椶	primitives		木凶ハ夂
cs	椶	primitives		木㚇
h	艷	primitives		山丰豆色
cs	艷	primitives		豐色
h	筴	primitives		竹大从
cs	筴	primitives		竹夾
h	擽	primitives		扌幺白木
cs	擽	primitives		扌樂
h	虧	primitives		虍隹亐
cs	虧	primitives		雐亐
# h	僉	primitives	亼口口人人	亼口口从
cs	僉	primitives		亼吅从
h	无	primitives		一一丿乙
cs	无	primitives		一尢
h	戀	primitives		糸言心
cs	戀	primitives		䜌心
h	顴	primitives		艹吅隹頁
cs	顴	primitives		雚頁
h	橤	primitives		心心心木
cs	橤	primitives		惢木
h	蘂	primitives		艹惢木
cs	蘂	primitives		艹橤
h	綣	primitives		糸[quarter]㔾
cs	綣	primitives		糸卷
h	褂	primitives		衤圭卜
cs	褂	primitives		袿卜
h	徼	primitives		彳白方攵
cs	徼	primitives		彳敫
h	噐	primitives		口口口口工
cs	噐	primitives		㗊工
h	癨	primitives		疒雨隹
cs	癨	primitives		疒霍
h	㡀	primitives		丷巾八
h	黹	primitives		並丷巾八
cs	黹	primitives		並㡀
h	黼	primitives		並㡀甫
cs	黼	primitives		黹甫
h	霾	primitives		雨豸里
cs	霾	primitives		雨貍
h	蘗	primitives		艹辟木
cs	蘗	primitives		艹檗
h	罍	primitives		田缶
cs	罍	primitives		畾缶
h	溲	primitives		氵臼丨又
cs	溲	primitives		氵叟
h	簟	primitives		竹西早
cs	簟	primitives		竹覃
h	嫂	primitives		女臼丨又
cs	嫂	primitives		女叟
h	惓	primitives		忄[quarter]㔾
cs	惓	primitives		忄卷
h	譌	primitives		言爪火
cs	譌	primitives		言爲
h	繼	primitives		糸L幺幺L幺幺
cs	繼	primitives		糸㡭
h	徭	primitives		彳夕缶
cs	徭	primitives		彳䍃
h	歇	primitives		日勹人L欠
cs	歇	primitives		曷欠
h	勠	primitives		羽㐱力
cs	勠	primitives		翏力
h	黨	primitives		小冖口黑
cs	黨	primitives		龸口黑
h	儻	primitives		亻龸口黑
cs	儻	primitives		亻黨
h	譯	primitives		言罒幸
cs	譯	primitives		言睪
h	寳	primitives		宀王尓貝
cs	寳	primitives		宀珎貝
h	篶	primitives		竹正
cs	篶	primitives		竹焉
h	臠	primitives		糸言肉
cs	臠	primitives		䜌肉
# cs	勞	primitives	𤇾力	炏冖力
h	鯢	primitives		魚臼儿
cs	鯢	primitives		魚兒
h	梔	primitives		木⺁一巴
cs	梔	primitives		木巵
h	厓	primitives		厂圭
h	睚	primitives		目厂圭
cs	睚	primitives		目厓
h	櫪	primitives		木厤止
cs	櫪	primitives		木歷
# h	咢	primitives	口口一丂	口口亏
# cs	咢	primitives	口口亏	吅亏
h	挈	primitives		丰刀手
cs	挈	primitives		㓞手
h	曁	primitives		白匕旡旦
cs	曁	primitives		旣旦
h	愼	primitives		忄匕目八
cs	愼	primitives		忄眞
h	徠	primitives		彳木人人
cs	徠	primitives		彳來
h	圂	primitives		囗豕
h	溷	primitives		氵囗豕
cs	溷	primitives		氵圂
h	壼	primitives		士冖二
cs	壼	primitives		士冖亞
h	翹	primitives		垚兀羽
cs	翹	primitives		堯羽
h	峽	primitives		山大从
cs	峽	primitives		山夾
h	齲	primitives		齒䖝冂
cs	齲	primitives		齒禹
h	溘	primitives		氵去皿
cs	溘	primitives		氵盍
h	梍	primitives		木白七
cs	梍	primitives		木皂
h	膩	primitives		月弋二貝
cs	膩	primitives		月貳
h	㥯	primitives		爪工ヨ心
h	穩	primitives		禾爪工ヨ心
cs	穩	primitives		禾㥯
h	綫	primitives		糸戈戈
cs	綫	primitives		糸戔
h	蟯	primitives		虫垚兀
cs	蟯	primitives		虫堯
h	凷	primitives		凵土
h	屆	primitives		尸凵土
cs	屆	primitives		尸凷
h	輦	primitives		夫夫車
cs	輦	primitives		㚘車
h	吂	primitives		亡口
h	羸	primitives		亡口月羊乙十
cs	羸	primitives		吂月羊卂
h	瑙	primitives		王川丿龱
cs	瑙	primitives		王川囟
h	廏	primitives		广白匕殳
cs	廏	primitives		广皀殳
h	隱	primitives		阜爪工ヨ心
cs	隱	primitives		阜㥯
h	嚴	primitives		口口厂敢
cs	嚴	primitives		吅厂敢
h	巖	primitives		山吅厂敢
cs	巖	primitives		山嚴
h	鋩	primitives		金艹亡
cs	鋩	primitives		金芒
h	墮	primitives		阜左月土
cs	墮	primitives		隋土
h	藾	primitives		艹束刀貝
cs	藾	primitives		艹賴
h	錢	primitives		金戈戈
cs	錢	primitives		金戔
h	禀	primitives		亠囗口示
cs	禀	primitives		㐭示
h	鑰	primitives		金亼口冊
cs	鑰	primitives		金龠
h	龝	primitives		禾勹冖一一丨乙ヨヨ乂
cs	龝	primitives		禾龜
h	剏	primitives		并刀乀
cs	剏	primitives		并刄
h	懾	primitives		忄耳耳耳
cs	懾	primitives		忄聶
h	愆	primitives		行氵心
cs	愆	primitives		衍心
h	藏	primitives		艹戕臣
cs	藏	primitives		艹臧
h	溫	primitives		水囚皿
h	薀	primitives		艹水囚皿
cs	薀	primitives		艹溫
h	蝨	primitives		乙十虫虫
cs	蝨	primitives		卂䖵
h	祿	primitives		礻彑水
cs	祿	primitives		礻彔
h	啗	primitives		口勹臼
cs	啗	primitives		口臽
# cs	犖	primitives	𤇾牛	炏冖牛
h	冝	primitives		冖且
h	疂	primitives		田冖且
cs	疂	primitives		田冝
h	歡	primitives		艹吅隹欠
cs	歡	primitives		雚欠
h	簍	primitives		竹口一口丨女
cs	簍	primitives		竹婁
h	畱	primitives		丣田
h	璢	primitives		王丣田
cs	璢	primitives		王畱
h	緇	primitives		糸川田
cs	緇	primitives		糸甾
h	橢	primitives		木阜左月
cs	橢	primitives		木隋
h	奬	primitives		爿寸大
cs	奬	primitives		將大
h	孨	primitives		子
h	孱	primitives		尸子
cs	孱	primitives		尸孨
h	潺	primitives		氵尸孨
cs	潺	primitives		氵孱
h	纛	primitives		毒県系
cs	纛	primitives		毒縣
h	狹	primitives		犭大从
cs	狹	primitives		犭夾
h	簷	primitives		竹勹厂儿言
cs	簷	primitives		竹詹
h	褱	primitives		衣罒水
cs	褱	primitives		衣眔
h	懷	primitives		忄衣眔
cs	懷	primitives		忄褱
h	礑	primitives		石龸口田
cs	礑	primitives		石當
h	溂	primitives		氵束刂
cs	溂	primitives		氵剌
h	櫨	primitives		木虍田皿
cs	櫨	primitives		木盧
h	艢	primitives		舟土从回
cs	艢	primitives		舟嗇
h	羇	primitives		罒革奇
cs	羇	primitives		罒䩭
h	戰	primitives		吅日十戈
cs	戰	primitives		單戈
h	訇	primitives		勹言
h	鞫	primitives		革勹言
cs	鞫	primitives		革訇
h	冐	primitives		冂二月
cs	冐	primitives		冃月
h	軈	primitives		身广亻隹心
cs	軈	primitives		身應
h	槫	primitives		木一日丨寸
cs	槫	primitives		木專
h	蓍	primitives		艹老日
cs	蓍	primitives		艹耆
h	壅	primitives		亠幺隹土
cs	壅	primitives		雍土
h	隨	primitives		阜左月辶
cs	隨	primitives		阜遀
h	蠹	primitives		一中冖石虫虫
cs	蠹	primitives		一中冖石䖵
# h	亶	primitives	亠回旦	亠囗口旦
cs	亶	primitives		㐭旦
h	濆	primitives		氵卉貝
cs	濆	primitives		氵賁
h	鞳	primitives		革艹合
cs	鞳	primitives		革荅
h	槲	primitives		木角斗
cs	槲	primitives		木斛
h	斷	primitives		L幺幺L幺幺斤
cs	斷	primitives		㡭斤
h	讓	primitives		言衣吅井一
cs	讓	primitives		言襄
h	櫟	primitives		木幺白木
cs	櫟	primitives		木樂
h	譖	primitives		言兓日
cs	譖	primitives		言朁
h	纔	primitives		糸㲋兔
cs	纔	primitives		糸毚
h	鉞	primitives		金戈
cs	鉞	primitives		金戉
h	懋	primitives		木矛心
cs	懋	primitives		楙心
h	叧	primitives		口刀
h	枴	primitives		木口刀
cs	枴	primitives		木叧
h	圜	primitives		囗罒一口
cs	圜	primitives		囗睘
h	爍	primitives		火幺白木
cs	爍	primitives		火樂
h	曩	primitives		日衣吅井一
cs	曩	primitives		日襄
h	羶	primitives		羊㐭旦
cs	羶	primitives		羊亶
h	殪	primitives		歹士冖豆
cs	殪	primitives		歹壹
h	勳	primitives		丿一丷丨火力
cs	勳	primitives		熏力
h	菐	primitives		並䒑夫
h	蹼	primitives		足並䒑夫
cs	蹼	primitives		足菐
h	纒	primitives		糸厂黑土
cs	纒	primitives		糸㕓
h	樅	primitives		木彳从龰
cs	樅	primitives		木從
h	傚	primitives		亻交攵
cs	傚	primitives		亻效
h	遏	primitives		辶日勹人L
cs	遏	primitives		辶曷
h	濟	primitives		水亠丫刀[receipt][fenceposts]二
cs	濟	primitives		水齊
h	贇	primitives		文武貝
cs	贇	primitives		斌貝
h	醵	primitives		酉虎豕
cs	醵	primitives		酉豦
h	萍	primitives		艹氵平
cs	萍	primitives		艹泙
h	豩	primitives		豕
h	燹	primitives		豕火
cs	燹	primitives		豩火
h	瀝	primitives		氵厤止
cs	瀝	primitives		氵歷
h	悁	primitives		忄口月
cs	悁	primitives		忄肙
h	蛻	primitives		虫八兄
cs	蛻	primitives		虫兌
h	壑	primitives		卜容又土
cs	壑	primitives		㕡土
h	薹	primitives		艹吉冖至
cs	薹	primitives		艹臺
# h	咼	primitives	口冂	口	Missing Heisig primitives 冎
# cs	咼	primitives	冂冋	冎口
h	糶	primitives		出米[futon]
cs	糶	primitives		粜[futon]
h	鷆	primitives		匕目八鳥
cs	鷆	primitives		眞鳥
h	蹣	primitives		足廿冂丨入
cs	蹣	primitives		足㒼
h	惘	primitives		忄冂䒑亡
cs	惘	primitives		忄罔
h	牋	primitives		片戈戈
cs	牋	primitives		片戔
# h	敝	primitives	小冂小攵	丷巾八攵
cs	敝	primitives		㡀攵
h	濳	primitives		氵兟日
cs	濳	primitives		氵㬱
h	钁	primitives		金瞿又
cs	钁	primitives		金矍
h	瀦	primitives		氵豕者
cs	瀦	primitives		氵豬
h	瀲	primitives		氵僉攵
cs	瀲	primitives		氵斂
h	擡	primitives		扌吉冖至
cs	擡	primitives		扌臺
h	炯	primitives		火冂口
cs	炯	primitives		火冋
h	麑	primitives		鹿臼儿
cs	麑	primitives		鹿兒
h	廐	primitives		广白匕旡
cs	廐	primitives		广旣
h	螽	primitives		冬虫虫
cs	螽	primitives		冬䖵
h	耦	primitives		耒禺
h	藕	primitives		艹耒禺
cs	藕	primitives		艹耦
h	迩	primitives		辶𠂉小
cs	迩	primitives		辶尓
h	嬾	primitives		女束刀貝
cs	嬾	primitives		女賴
h	攜	primitives		扌山隹冂ハ口
cs	攜	primitives		扌巂
h	驩	primitives		馬艹吅隹
cs	驩	primitives		馬雚
h	薑	primitives		艹一田一田一
cs	薑	primitives		艹畺
h	啀	primitives		口厂圭
cs	啀	primitives		口厓
h	蕘	primitives		艹垚兀
cs	蕘	primitives		艹堯
cs	瞿	primitives		䀠隹
h	囓	primitives		口㓞齒
cs	囓	primitives		口齧
h	蠻	primitives		糸言虫
cs	蠻	primitives		䜌虫
h	癆	primitives		疒火火冖力
cs	癆	primitives		疒勞
h	釼	primitives		金刀乀
cs	釼	primitives		金刄
h	曦	primitives		日⺷丂
cs	曦	primitives		日羲
h	籘	primitives		竹糸絭
cs	籘	primitives		竹縢
h	僂	primitives		亻口一口丨女
cs	僂	primitives		亻婁
h	錙	primitives		金川田
cs	錙	primitives		金甾
h	頻	primitives		歩頁
h	顰	primitives		歩頁卑
cs	顰	primitives		頻卑
h	篆	primitives		竹彑
cs	篆	primitives		竹彖
h	裲	primitives		衤一冂丨入
cs	裲	primitives		衤兩
h	舖	primitives		人舌甫
cs	舖	primitives		舍甫
h	瑯	primitives		王良⻏
cs	瑯	primitives		王郞
h	竊	primitives		穴釆卜龱禸
cs	竊	primitives		穴釆禼
h	剿	primitives		川果刂
cs	剿	primitives		巢刂
h	歰	primitives		刃止
h	澀	primitives		氵刃止
cs	澀	primitives		氵歰
h	鬣	primitives		髟巛囗乂[plow]⺀[plow]⺀乚
cs	鬣	primitives		髟巤
h	嗔	primitives		口匕目八
cs	嗔	primitives		口眞
h	喇	primitives		口束刂
cs	喇	primitives		口剌
h	齏	primitives		亠丫刀[receipt][fenceposts]二韭
cs	齏	primitives		齊韭
h	禳	primitives		礻衣吅井一
cs	禳	primitives		礻襄
h	盜	primitives		氵欠皿
cs	盜	primitives		㳄皿
h	敄	primitives		矛攵
h	鶩	primitives		矛攵鳥
cs	鶩	primitives		敄鳥
h	罡	primitives		罒正
h	堽	primitives		土罒正
cs	堽	primitives		土罡
h	犧	primitives		牛⺷丂
cs	犧	primitives		牛羲
h	貎	primitives		豸臼儿
cs	貎	primitives		豸兒
h	廢	primitives		广癶弓殳
cs	廢	primitives		广發
h	繞	primitives		糸垚兀
cs	繞	primitives		糸堯
h	鑛	primitives		金广黃
cs	鑛	primitives		金廣
h	蠧	primitives		士冖石虫虫
cs	蠧	primitives		士冖石䖵
cs	獻	primitives		鬳犬
h	麭	primitives		來夂包
cs	麭	primitives		麥包
h	鑠	primitives		金幺白木
cs	鑠	primitives		金樂
h	耜	primitives		耒㠯
h	巓	primitives		山眞頁
cs	巓	primitives		山顚
h	昫	primitives		日句
h	煦	primitives		日句火
cs	煦	primitives		昫火
h	儁	primitives		亻隹
cs	儁	primitives		亻雋
h	虖	primitives		虎平
h	罅	primitives		缶虎平
cs	罅	primitives		缶虖
h	殘	primitives		歹戈戈
cs	殘	primitives		歹戔
h	爯	primitives		爪冂丨一
cs	爯	primitives		爪冉
h	稱	primitives		禾爪冉
cs	稱	primitives		禾爯
h	檐	primitives		木勹厂儿言
cs	檐	primitives		木詹
h	燠	primitives		火丶冂釆大
cs	燠	primitives		火奧
h	獵	primitives		犭巛囗乂[plow]⺀[plow]⺀乚
cs	獵	primitives		犭巤
h	鏤	primitives		金口一口丨女
cs	鏤	primitives		金婁
h	僊	primitives		亻覀大巳
cs	僊	primitives		亻䙴
h	壘	primitives		田土
cs	壘	primitives		畾土
h	樛	primitives		木羽㐱
cs	樛	primitives		木翏
# h	爭	primitives	爪肀	爪ヨ	Missing Heisig primitives 亅
cs	爭	primitives		爪ヨ亅
h	壥	primitives		土厂黑土
cs	壥	primitives		土㕓
h	蔔	primitives		艹勹畐
cs	蔔	primitives		艹匐
h	籥	primitives		竹亼口冊
cs	籥	primitives		竹龠
h	醺	primitives		酉丿一丷丨火
cs	醺	primitives		酉熏
h	神	primitives		示申
h	鰰	primitives		魚示申
cs	鰰	primitives		魚神
h	觀	primitives		艹吅隹見
cs	觀	primitives		雚見
h	欟	primitives		木雚見
cs	欟	primitives		木觀
h	醫	primitives		医殳酉
cs	醫	primitives		殹酉
# h	圖	primitives	囗口亠回	囗口㐭
cs	圖	primitives		囗啚
h	澆	primitives		氵垚兀
cs	澆	primitives		氵堯
h	鑪	primitives		金虍田皿
cs	鑪	primitives		金盧
h	嚔	primitives		口十冖田厶龰
h	恟	primitives		忄勹凶
cs	恟	primitives		忄匈
h	彁	primitives		弓可
cs	彁	primitives		弓哥
h	壞	primitives		土衣眔
cs	壞	primitives		土褱
h	謦	primitives		声殳言
cs	謦	primitives		殸言
h	摧	primitives		扌山隹
cs	摧	primitives		扌崔
h	厰	primitives		厂尚攵
cs	厰	primitives		厂敞
h	贐	primitives		貝⺻火皿
cs	贐	primitives		貝盡
h	鷂	primitives		夕缶鳥
cs	鷂	primitives		䍃鳥
h	蔘	primitives		艹厶厶厶㐱
cs	蔘	primitives		艹參
h	磬	primitives		声殳石
cs	磬	primitives		殸石
h	霑	primitives		雨氵占
cs	霑	primitives		雨沾
h	裝	primitives		爿士衣
cs	裝	primitives		壯衣
h	潛	primitives		氵兓日
cs	潛	primitives		氵朁
h	喙	primitives		口彑
cs	喙	primitives		口彖
h	擠	primitives		扌亠丫刀[receipt][fenceposts]二
cs	擠	primitives		扌齊
h	纃	primitives		糸亠丫刀[receipt][fenceposts]二
cs	纃	primitives		糸齊
h	擔	primitives		扌勹厂儿言
cs	擔	primitives		扌詹
h	浹	primitives		氵大从
cs	浹	primitives		氵夾
h	嚆	primitives		口艹高
cs	嚆	primitives		口蒿
h	鸛	primitives		艹吅隹鳥
cs	鸛	primitives		雚鳥
h	廱	primitives		广邕隹
cs	廱	primitives		广雝
h	憖	primitives		來犬心
cs	憖	primitives		猌心
h	驂	primitives		馬厶厶厶㐱
cs	驂	primitives		馬參
h	慫	primitives		彳从龰心
cs	慫	primitives		從心
h	淩	primitives		水夌
h	蔆	primitives		艹水夌
cs	蔆	primitives		艹淩
h	盻	primitives		目八丂
cs	盻	primitives		目兮
h	纜	primitives		糸臣一罒見
cs	纜	primitives		糸覽
h	癩	primitives		疒束刀貝
cs	癩	primitives		疒賴
h	樮	primitives		木覀火
cs	樮	primitives		木䙳
h	譎	primitives		言矛冂儿口
cs	譎	primitives		言矞
h	窗	primitives		穴丿囗夊
cs	窗	primitives		穴囱
h	宐	primitives		宀互
h	疉	primitives		田宀互
cs	疉	primitives		畾宐
h	讙	primitives		言艹吅隹
cs	讙	primitives		言雚
h	冦	primitives		冖元卜又
cs	冦	primitives		冖元攴
h	蠡	primitives		彑虫虫
cs	蠡	primitives		彖䖵
h	稻	primitives		禾爪臼
cs	稻	primitives		禾舀
h	樸	primitives		木並䒑夫
cs	樸	primitives		木菐
h	緲	primitives		糸目少
cs	緲	primitives		糸眇
h	霸	primitives		雨革月
cs	霸	primitives		雨䩗
h	騁	primitives		馬由丂
cs	騁	primitives		馬甹
h	聲	primitives		声殳耳
cs	聲	primitives		殸耳
h	勦	primitives		川果力
cs	勦	primitives		巢力
h	犇	primitives		牛牛牛
cs	犇	primitives		牛牪
h	贍	primitives		貝勹厂儿言
cs	贍	primitives		貝詹
h	糲	primitives		米厂萬
cs	糲	primitives		米厲
h	磅	primitives		石亠丷冖方
cs	磅	primitives		石旁
h	饐	primitives		食士冖豆
cs	饐	primitives		食壹
h	墻	primitives		土土从回
cs	墻	primitives		土嗇
h	膸	primitives		月左月辶
cs	膸	primitives		月遀
h	鎭	primitives		金匕目八
cs	鎭	primitives		金眞
h	榧	primitives		木匚非
cs	榧	primitives		木匪
h	蘖	primitives		艹丿㠯辛木
cs	蘖	primitives		薛木
h	卽	primitives		白匕卩
cs	卽	primitives		皀卩
h	喞	primitives		口皀卩
cs	喞	primitives		口卽
h	懽	primitives		忄艹吅隹
cs	懽	primitives		忄雚
h	壻	primitives		土疋月
cs	壻	primitives		土胥
h	勵	primitives		厂萬力
cs	勵	primitives		厲力
h	躡	primitives		足耳耳耳
cs	躡	primitives		足聶
h	仭	primitives		亻刀乀
cs	仭	primitives		亻刄
h	鱸	primitives		魚虍田皿
cs	鱸	primitives		魚盧
h	漾	primitives		氵羊永
cs	漾	primitives		氵羕
h	猋	primitives		犬犬犬
cs	猋	primitives		犬㹜
h	飆	primitives		犬㹜風
cs	飆	primitives		猋風
h	椏	primitives		木二
cs	椏	primitives		木亞
h	苒	primitives		艹冂丨一
cs	苒	primitives		艹冉
h	釀	primitives		酉衣吅井一
cs	釀	primitives		酉襄
h	礇	primitives		石丶冂釆大
cs	礇	primitives		石奧
h	踐	primitives		足戈戈
cs	踐	primitives		足戔
h	闡	primitives		門吅日十
cs	闡	primitives		門單
h	迥	primitives		辶冂口
cs	迥	primitives		辶冋
h	楹	primitives		木夃皿
cs	楹	primitives		木盈
h	襠	primitives		衤龸口田
cs	襠	primitives		衤當
h	臚	primitives		月虍田皿
cs	臚	primitives		月盧
h	葢	primitives		艹太皿
cs	葢	primitives		艹盇
h	殱	primitives		歹十戈韭
cs	殱	primitives		歹韯
h	賚	primitives		木人人貝
cs	賚	primitives		來貝
h	籖	primitives		竹十戈韭
cs	籖	primitives		竹韯
h	璞	primitives		王並䒑夫
cs	璞	primitives		王菐
h	蘋	primitives		艹歩頁
cs	蘋	primitives		艹頻
h	歟	primitives		臼一八欠
cs	歟	primitives		與欠
h	噎	primitives		口士冖豆
cs	噎	primitives		口壹
h	寃	primitives		宀免丶
cs	寃	primitives		宀兔
h	摶	primitives		扌一日丨寸
cs	摶	primitives		扌專
h	鐺	primitives		金龸口田
cs	鐺	primitives		金當
h	慱	primitives		忄一日丨寸
cs	慱	primitives		忄專
h	捐	primitives		扌口月
cs	捐	primitives		扌肙
h	耴	primitives		耳乙
h	輒	primitives		車耳乙
cs	輒	primitives		車耴
h	嫩	primitives		女束攵
cs	嫩	primitives		女敕
h	礪	primitives		石厂萬
cs	礪	primitives		石厲
h	懍	primitives		忄㐭禾
cs	懍	primitives		忄稟
h	襭	primitives		衤吉頁
cs	襭	primitives		衤頡
h	堊	primitives		二土
cs	堊	primitives		亞土
h	愡	primitives		忄匆心
cs	愡	primitives		忄怱
h	麪	primitives		來夂丏
cs	麪	primitives		麥丏
h	贏	primitives		亡口月貝凡
cs	贏	primitives		吂月貝凡
h	蹈	primitives		足爪臼
cs	蹈	primitives		足舀
h	鬟	primitives		髟罒一口
cs	鬟	primitives		髟睘
h	禝	primitives		礻田儿夂
cs	禝	primitives		礻畟
h	髓	primitives		骨左月辶
cs	髓	primitives		骨遀
h	繦	primitives		糸弓口虫
cs	繦	primitives		糸强
h	躪	primitives		足艹門隹
cs	躪	primitives		足藺
h	剳	primitives		艹合刂
cs	剳	primitives		荅刂
h	覊	primitives		西革馬
cs	覊	primitives		西䩻
h	敍	primitives		余卜又
cs	敍	primitives		余攴
h	巍	primitives		山委鬼
cs	巍	primitives		山魏
h	憇	primitives		舌甘心
cs	憇	primitives		甜心
cs	鬥	primitives		丨王亅
h	澑	primitives		氵丣田
cs	澑	primitives		氵畱
h	謌	primitives		言可
cs	謌	primitives		言哥
h	儼	primitives		亻吅厂敢
cs	儼	primitives		亻嚴
h	燒	primitives		火垚兀
cs	燒	primitives		火堯
cs	聶	primitives		耳聑
h	匤	primitives		匚玉
h	筺	primitives		竹匚玉
cs	筺	primitives		竹匤
h	廳	primitives		广耳王十罒一心
cs	廳	primitives		广聽
cs	粲	primitives		歺又米
h	盖	primitives		䒑丨一皿
cs	盖	primitives		⺷皿
# h	亊	primitives	一丷肀	一丷ヨ	Missing Heisig primitives 亅
cs	亊	primitives		一丷ヨ亅
h	據	primitives		扌虎豕
cs	據	primitives		扌豦
h	繝	primitives		糸門月
cs	繝	primitives		糸閒
h	甞	primitives		小冖口甘
cs	甞	primitives		龸口甘
h	欶	primitives		束欠
h	嗽	primitives		口束欠
cs	嗽	primitives		口欶
h	虒	primitives		⺁虎
h	褫	primitives		衤⺁虎
cs	褫	primitives		衤虒
h	舉	primitives		臼一八二丨
cs	舉	primitives		與二丨
h	遞	primitives		辶⺁虎
cs	遞	primitives		辶虒
h	勸	primitives		艹吅隹力
cs	勸	primitives		雚力
h	皅	primitives		白巴
h	葩	primitives		艹白巴
cs	葩	primitives		艹皅
h	徙	primitives		彳止龰
cs	徙	primitives		彳歨
h	瀰	primitives		氵弓爾
