Source	Character	Field	OldValue	NewValue
rrtk	矯	story		The LORD tired to <b>rectify</b> Lucifer, but after Lucifer got prideful, he was thrown from <i>heaven-high </i>(喬) onto the Earth like an <i>arrow</i> (矢).
rrtk	族	keywords		tribe
rrtk	族	story		With a <em>banner</em> (方乛) declaring "Keep Out!" and throwing <em>arrows</em> (矢) to back it up, the Amazon <strong>tribe</strong> is not that friendly.
rrtk	知	keywords		know
rrtk	知	story		To <b>know</b> something is to have an <i>arrow</i>(矢)-like-<i>mouth</i>(口). If you<strong> know</strong> the answers, they will fly like <i>arrows</i> (矢) from your <em>mouth </em>(口).
rrtk	智	keywords		wisdom
rrtk	智	story		<strong>Wisdom</strong> is to <i>know</i> (知) everything over the <i>sun</i> (日) (fools assume everything under).
rrtk	矛	keywords		halberd
rrtk	矛	story		Mao (マオ) gets his head chopped off by a<strong> </strong><b>halberd</b>.
rrtk	柔	keywords		tender
rrtk	柔	story		I like my steak<strong> tender</strong>. That's why I impale it with a <em>halberd</em> (矛) and smash it against a <i>tree</i> (木) to<strong> tender</strong>ize it.
rrtk	務	keywords		task
rrtk	務	story		Your <b>task</b> is to remove the <i>spear</i> (矛) from the <i>taskmaster</i> (夂), by doing this, you would be stripping him of his <i>power</i> (力).
rrtk	霧	keywords		fog
rrtk	霧	story		Because of the <b>fog</b> and the <i>rain</i> (⻗), we were able to perform our <i>task</i> (務) undetected.
rrtk	班	keywords		squad
rrtk	班	story		Two <em>kings</em> (王) fighting – or, well, their<strong> squad</strong>s of <i>sword</i>(刂)fighters do the fighting.
rrtk	帰	keywords		homecoming
rrtk	帰	story		A female warrior <b>goes back home</b> from battle. Her husband takes away her <em>spear</em> (刂) to symbolize the end of fighting and gives her a <i>broom and apron </i>(帚). “Boy, this is some kind of <b>homecoming</b>...” thinks the veteran.
rrtk	弓	keywords		bow
rrtk	弓	story		This character pictures the bent wooden <b>bow</b>.
rrtk	引	keywords		pull
rrtk	引	story		A <i>bow</i> (弓) and a <em>walking stick</em> (丨) being used as an arrow. <strong>Pull</strong> and release to fire!
rrtk	弔	keywords		condolences
rrtk	弔	story		A <i>bow</i> (弓) wrapped around a <em>walking stick</em> (丨), a soldier's weapons ceremonially placed over his body before burial, while people offer their<strong> condolences</strong>.
rrtk	弘	keywords		vast
rrtk	弘	story		If you pull the <i>bow</i> (弓) back with your <i>elbow</i> (厶), you can shoot a<strong> vast</strong> distance.
rrtk	強	keywords		strong
rrtk	強	story		The <em>vast</em> (弘) majority of <em>insect</em>s (虫) are pretty<strong> strong</strong>; ants can carry 10x their weight!
rrtk	弱	keywords		weak
rrtk	弱	story		Two<strong> weak</strong> archers agree on a duel to the death. They constantly shoot at each other but never manage to hit their target. But what they lack in skill they make up in determination, and they keep shooting for hours, and days, and months, until it's wintertime and their <em>bows</em> (弓) are coated in <em>ice</em> (冫).
rrtk	沸	keywords		seethe
rrtk	沸	story		When his daughter used a lot of <i>water</i> (氵) for her shower, the unemployed father could practically see the <i>dollar signs</i> (弗) going down the drain. He began to <b>seethe </b>with anger.<br>seethe: (of a liquid) bubble up as a result of being boiled. (of a person) be filled with intense but unexpressed anger.<br>
rrtk	費	keywords		expense
rrtk	費	story		A <i>dollar sign</i> (弗) next to an amount of <em>money</em> (貝) denotes an<strong> expense</strong>.
rrtk	第	keywords		n-th
rrtk	第	story		I walked along the <em>bamboo</em> (⺮) grove and count, <em>bamboo</em> (⺮) tree <strong>№ 1</strong>, <em>bamboo</em> (⺮) tree <strong>№ 2</strong> ... <em>bamboo</em> (⺮) tree <strong>№ 7</strong>, seems something lies in the roots... Wow! It's a <em>crumpled dollar</em> (弗), lucky!
rrtk	弟	keywords		younger brother
rrtk	弟	story		<strong>Younger brothers</strong> are always more prone to mischief. Mine, you can almost see the little <em>horns</em> (䒑) on him and the <em>dollar signs</em> (弗) on his eyes when he comes up with a money-making scheme.
rrtk	巧	keywords		adroit
rrtk	巧	story		To be <b>adroit</b> one must have mastered the <i>craft</i>ing (工) of <i>snares</i> (丂).<br>adroit: clever or skillful in using the hands or mind. deft, skillful, dexterous, ingenious.
rrtk	号	keywords		nickname
rrtk	号	story		A good<strong> nickname</strong> is easy to <i>mouth</i> (口) and should be catchy, hence the <i>snare </i>(丂).
rrtk	朽	keywords		decay
rrtk	朽	story		This <em>snare</em> (丂) isn't terribly effective, because it's swinging from a<strong> decay</strong>ing <em>tree </em>(木). Imagine the tree as being so<strong> decay</strong>ed that when an animal gets caught in the snare, its struggles cause the tree to collapse into a putrid mess.
rrtk	誇	keywords		boast
rrtk	誇	story		The hunter's <strong>boast</strong>: I <i>say</i> (訁), it was a "<i>big</i> (大) <em>one </em>(一)", but the <i>snare </i>(丂) broke and it got away. To <b>boast</b> is to <i>exaggerate</i> (夸) as a means to cover a <i>deficiency</i> (亏).
rrtk	汚	keywords		dirty
rrtk	汚	story		Washing your<strong> dirty</strong> <i>snare</i> (丂) in <i>water</i> (氵), the extra line represents the <i>water</i> (氵) level as you submerge the <i>snare</i> (丂).
rrtk	与	keywords		bestow
rrtk	与	story		David went to battle with a <i>slingshot</i> and it only took him <i>one</i> (一) shot to slay Goliath. Partly because of this, the prophet Nathan was later instructed to <b>bestow</b> upon David the throne of all Israel.
rrtk	写	keywords		copy
rrtk	写	story		I wanted the <i>crown</i> (冖) to <i>bestow</i> (与) me a <b>copy</b> of the <b>photograph</b> of Princess Diana, but they refuse to do so.
rrtk	身	keywords		somebody
rrtk	身	story		The key word <b>somebody</b> was chosen to convey the double meaning of this kanji: body and person. Its composition is based on the <i>nose</i> (自), which, you will recall, is also the kanji for <i>oneself</i> (自). The extension of the bottom and far right strokes of that element, together with the unusual diagonal stroke, forms the pictograph of <b>somebody</b> with a prominent paunch.
rrtk	射	keywords		shoot
rrtk	射	story		You <b>shot</b> <i>somebody</i> (身) with a <i>glue</i> (寸) gun.
rrtk	謝	keywords		apologize
rrtk	謝	story		Dick Cheney never <i>said</i> (訁) any kind of <b>apology</b> to the man he <i>shot</i> (射).
rrtk	老	keywords		old person
rrtk	老	story		An<strong> old person</strong>, wondering what it's like in a grave, <em>sits</em> (匕) in a freshly dug plot. When a gravekeeper mistakes him for dead and begins burying him with <em>soil</em> (土), the<strong> old person</strong> saves themselves by flailing their <em>curved wand</em> (ノ) in the air.
rrtk	考	keywords		consider
rrtk	考	story		Before shooting an <em>old person</em> (耂) with a <em>slingshot</em> (丂), one shold carefully<strong> consider</strong> the possible consequences.
rrtk	孝	keywords		filial piety
rrtk	孝	story		In<strong> filial piety</strong>, the <em>child</em> (子) looks up to the <em>old person</em> (耂).
rrtk	教	keywords		teach
rrtk	教	story		In early Japan, <i>filial piety</i> (孝) was the cornerstone of education, and harsh <i>taskmaster</i> (攵) were employed to<strong> teach</strong> it.
rrtk	拷	keywords		torture
rrtk	拷	story		In<strong> Torture</strong> 101 class they teach you to <i>consider</i> (考) the <i>fingers</i> (扌) as the first part to inflict pain to. Then you can move on to other parts.
rrtk	者	keywords		someone
rrtk	者	story		A 忍者(にん.じゃ) is <b>someone</b> who is able to<strong> </strong><i>endure</i> (忍) dealing with an <em>old person</em> (耂) for many <i>days</i> (日).
rrtk	煮	keywords		boil
rrtk	煮	story		A <i>ninja</i> (者) was captured by a tribe in a remote island and is now being put to <b>boil</b> inside a giant cauldron placed over a<i> fire</i> (灬).
rrtk	著	keywords		renowned
rrtk	著	story		That <i>ninja</i> (者) is <b>renowned</b> for using <i>flowers</i> (艹) to kill his enemies in the most silent way.
rrtk	署	keywords		signature
rrtk	署	story		The <em>ninja</em>'s (者)<strong> signature</strong> move was to paralyse people just by looking in their <em>eyes</em> (罒).
rrtk	暑	keywords		sultry
rrtk	暑	story		Ever wonder why <em>ninjas</em> (者) only operate at night? It's to avoid the<strong> sultry</strong> <em>sun</em> (日) of course!<br><br>sultry: (of the air or weather) hot and humid.
rrtk	諸	keywords		various
rrtk	諸	story		A <i>ninja</i> (者) must be able to cope with <b>various</b> situations- like reciting <i>word</i> (訁) for <i>word</i> (訁) what he overheard while spying. (see the <i>ninja</i> (者) clinging to the roof and spying on a conversation, preparing to recite what he heard later).
rrtk	猪	keywords		boar
rrtk	猪	story		The pack of <i>wild dogs</i> (犭) attacked the <i>ninja</i> (者), but he turned into a wild<strong> boar</strong> and gutted them all. [see the <i>ninja</i> (者) snapping his fingers, cloud of smoke, and turning into a giant<strong> boar</strong>].
rrtk	渚	keywords		strand
rrtk	渚	story		There's a <i>ninja</i> (者) here on this<strong> </strong><strong>strand</strong><b>​</b> of this beach. Can't see him hiding in the <i>water</i> (氵)? Can't see him hiding in the sand of the<strong> </strong><strong>strand</strong>? Nope? He sees you, though...<br>strand: the shore of a sea, lake, or large river.<br>
rrtk	賭	keywords		gamble
rrtk	賭	story		Some<strong> gamble</strong> with <em>money</em> (貝), but a <em>ninja</em> (者)<strong> gambles</strong> with life and death.
rrtk	峡	keywords		gorge
rrtk	峡	story		A <strong>gorge</strong> is where God has cut into a <em>mountain</em> (山) with a pair of <em>scissors</em> (夹).<br>gorge: a narrow valley between hills or mountains, typically with steep rocky walls and a stream running through it.
rrtk	狭	keywords		cramped
rrtk	狭	story		In a<strong> </strong><b>cramped </b>space, a brave man holds off a pack of <i>wild dogs</i> (犭) with only a pair of <i>scissors</i> (夹).
rrtk	挟	keywords		sandwiched
rrtk	挟	story		You know how in Tokyo there are those really packed trains where train staff in gloves shove people in? Well imagine being<strong> sandwiched</strong> in so tight, that when the doors close, only your <i>fingers </i>(扌) are sticking out, and they <b>get caught between</b> the doors, not letting them fully close. The train staff have no choice, they must cut them off with <i>scissors</i> (夹).
rrtk	追	keywords		chase
rrtk	追	story		<i>Bond</i> (㠯) is being <b>chased</b> on the <i>road</i> (辶) by Le Chiffre's goons.
rrtk	師	keywords		expert
rrtk	師	story		<em>James Bond</em> (㠯) is an<strong> expert</strong> at wearing <em>one </em>(一) <em>towel</em> (巾). Think of all the shower scenes.<br>鋼の錬金術師 (はがね.の.れん.きん.じゅつ.し)[Steel.of.Al.che.my.Specialist]<br>
rrtk	帥	keywords		commander
rrtk	帥	story		The greatest of them all,<strong> commander</strong> <i>James Bond</i> (㠯), removing the <em>towel</em> (巾) from some Bond girl. Of course the towel symbolises her last vestige of resistance.
rrtk	官	keywords		bureaucrat
rrtk	官	story		Life as 007 is quite dangerous. Ready for a new life, we see <em>James Bond</em> (㠯) trading in his gun so he can stay at <em>home</em> (宀). Here he is sighing sadly before he heads off for another day as his new job as a<strong> bureaucrat</strong>.
rrtk	棺	keywords		coffin
rrtk	棺	story		An excellent use of <em>wood</em> (木) is to make<strong> </strong><b>coffins/caskets</b> for <i>bureaucrats</i> (官)
rrtk	管	keywords		pipe
rrtk	管	story		Japanese <em>bureaucrats</em> (官) send all their messages through an inter-office <em>bamboo</em> (⺮)<strong> </strong><b>pipe </b>system.
rrtk	父	keywords		father
rrtk	父	story		It is a pictograph of your <b>father</b> tying his tie!
rrtk	交	keywords		mingle
rrtk	交	story		The<em> father</em> (父) of a poor family is trying to<strong> mingle</strong> with the high society, hoping to build up some good relations and maybe find some help. This is why he's wearing a very high class <em>top hat</em> (亠).
rrtk	効	keywords		effective
rrtk	効	story		<i>Mingling</i> (交) with the <i>powerful</i> (力) is the most <b>effective</b> way to get ahead in the world. Much more <b>effective</b> than being smart or talented.
rrtk	較	keywords		contrast
rrtk	較	story		People <em>mingle</em> (交) at parties. In<strong> contrast</strong>, <em>cars </em>(車) <em>mingle</em> (交) in traffic jams.
rrtk	校	keywords		school
rrtk	校	story		At the <b>school</b>, the <i>trees</i> (木) outside are a popular place for the students to <i>mingle</i> (交).
rrtk	足	keywords		foot
rrtk	足	conflicting_keywords		h:foot
rrtk	足	story		It was too late to <em>mend</em> (疋) the situation after I had put my <b>foot</b> in my <em>mouth</em> (口).
rrtk	促	keywords		stimulate
rrtk	促	story		The only way Red Forman has to <b>stimulate</b> a <i>person</i> (亻) to do something is by threatening to put a <i>foot</i> (足) in their ass.
rrtk	距	keywords		long-distance
rrtk	距	story		You can step a<strong> long-distance</strong> if you have a <i>foot</i> (⻊) that's <em>gigantic</em> (巨)!
rrtk	路	keywords		path
rrtk	路	story		When pirates try to hide, it's always easy to find them. Their <em>wooden legs</em> (⻊) leave distinctive prints, showing where <em>each</em> (各) is hiding and the exact<strong> path</strong> he took.<br>
rrtk	露	keywords		dew
rrtk	露	story		<b>Dew</b> forms droplets on vertical surfaces like windows, then run downwards leaving <i>paths</i> (路) that look like <i>rain</i> (⻗).
rrtk	跳	keywords		hop
rrtk	跳	story		A <i>turtle</i> (兆) with a <i>wooden leg</i> (⻊) needs to<strong> hop</strong> to get around.
rrtk	躍	keywords		leap
rrtk	躍	story		Well, there are <i>weekdays</i> (曜) and there are <i>laundry</i> (濯) days, and on February 29th <b>leap</b> day, the manufacturer recommends servicing or replacing your <i>wooden leg</i> (⻊) because they tend to wear out every 4 years.
